67587037,85223504,91771272,97778346,99901896,68487253,72070078,91574356,50581440,88760733,70089770,82120173,89672416,52617880,96568625,45357444,6905198,94499129,90651421,17723067,30556240,44201041,22694832,58030628,48281435,13029212,73066804,78419319,74474872,39145312,16102617,2483137
70160565,73799971,72215340,86799185,12108932,27479403,14963506,8891451,71039712,87044706,41460080,31727449,75160612,48269941,2427234,40675367,62355740,82329915,19754286,89443528,31097221,22047682,98361365,20992962,43315306,81563847,10191017,64380496,99618743,18272896,60473061,85411061
65908103,20493434,62493652,77975027,36863662,67473640,4075787,29861743,19108111,34606531,46509937,74558656,54344344,31621621,91210100,26190890,42494084,63124326,41868906,11280909,60030226,69508948,7286098,86833902,72440254,46545761,69949979,48899892,79251778,76846386,90136188,40348152
55416134,18906705,1373894,38791844,74384255,21989414,5640362,98347357,33598193,5350151,72213813,29706232,65570830,86833813,12449603,78129831,48916755,32899522,35874496,20468194,86071396,96468911,81861629,94310783,91879979,35832355,50445722,60432668,53943125,68415914,75592125,70550813
8154506,3194646,89071666,7125668,95117065,35519602,18467103,84285736,91797437,66863739,14765525,72157861,63173346,47201317,28646448,86687411,2433283,10945578,89296842,27786740,87160428,58934078,25159825,32684319,25323596,66375755,51790047,94012037,18903328,55115504,81918972,57715216
20973361,57175637,6408504,34722253,57007596,38310439,83125811,46796282,50233803,4369474,60160280,52699631,58562774,37546630,78993110,60471513,72939580,51873973,66594051,79099430,65589267,66663832,90344452,34765402,9767737,56075462,83382635,75802462,1366560,2446759,16515309,88644342
50785539,75033985,92374758,57105163,36993354,88938720,35416380,49065365,19566086,83032770,99839633,70172687,75958714,82473466,80619009,52500739,47787059,51573296,79034148,77822885,75713168,12726172,99642472,70198503,66921609,12247134,96908863,72904764,34238422,86031632,6720595,63578895
14425961,3143664,31780895,92369842,45717980,62627307,37049676,16645206,57408308,36381231,36292182,90951899,19007094,47750513,64081650,1711798,95761811,71019801,53605974,89420982,27086576,7937307,60280361,96400089,27361507,68358727,41480412,84605976,64290756,22810130,39528924,47131615
49867148,16579682,38145631,51072637,56310429,35045610,28559877,80589318,76258598,2799628,5516242,53125311,96595638,55375104,64558068,27927952,41372347,29651123,44998202,78469322,35697780,50497922,23448565,99832939,31961395,81814611,40728545,17516437,89553921,76461420,3160869,64324336
27870903,93507224,65540806,9727039,86810356,31955248,9323804,49230949,95414107,90874140,88735982,72117484,2924800,26988943,124213,28475505,78937701,50270073,41852975,27910503,69069601,21032330,5986255,73248569,43865662,14310526,63790654,36872507,5388242,42297374,37595972,78311283
31668019,46827569,25779448,23512816,79750659,89589650,98246979,77611655,10852836,3405590,9442912,5485502,73248304,62830465,99466999,57570919,28660408,40169895,64711217,25851429,50569770,97884657,12595876,11689219,46155427,10502811,11103059,14278603,16749966,47638050,50301073,16844940
25813838,99140525,34333756,22931920,59587195,4812316,40217428,26906206,39993120,34422082,21809487,98462955,34984748,95480317,87057407,81912091,56654064,26635884,63919880,20037060,87983732,92034847,40509896,51638771,73743522,28548662,43642104,15575030,36685815,52792733,11581906,85015795
81133097,41587704,78764759,47477877,52661338,73410845,3090122,30538585,34784643,60801552,25256346,96009456,9863404,12333505,83312074,80307278,70347665,91493175,60197206,50659754,23785216,87985215,23916639,11171379,20533567,12197078,63610961,4070447,54773827,42319827,40069505,7829068
97080398,83107966,73579797,75961976,68890795,454993,73316410,97385550,1868483,59791777,86910663,48224982,24201778,94869751,49125719,30030247,4214766,56079558,31511501,30493074,49551261,94124214,551828,42126808,1955113,34517214,79508995,49879108,62232681,64688512,21594798,73259491
81329068,84660997,1126828,55266875,51321445,70868753,37023645,49031377,55963647,73165958,92738949,63059874,56333688,7792319,94271117,97971559,16977029,81358933,72960746,30693207,77721272,54634700,31952821,35251495,78770826,70535974,7512311,4191351,39555570,37113654,16205718,7536644
79952933,4349575,79698852,20058586,81690431,22158382,22950090,80854204,40056577,98747434,12079609,42948299,83469873,2737654,6066625,2679022,77594785,15779448,61398872,82420600,34180031,7880142,91349485,61682973,6097724,84456317,32557374,50391371,28879329,28466282,63901506,55437542
72250070,98188584,81578036,99977314,900527,70432170,96624258,19398897,14243560,29540344,9622389,64793190,84004586,14194054,23227454,4057707,92011854,17320157,58258898,84585026,24866964,57525176,59167003,78492694,6285704,45907830,27800810,69230746,1196419,32874331,91232722,89462604
93887029,54578506,85932933,78824301,58631895,609634,56428363,23417432,76405459,3029255,21020070,48203438,60577117,69099710,74107723,53167769,1324687,34094063,29132520,13254212,17540148,24337861,70112798,38655291,99306057,25073343,55858836,83138701,10079082,84078549,92866201,98716781
58943902,37189634,69350777,44731000,9897238,40073867,73227383,66472756,69684271,50697013,2900943,45861795,63122896,58140881,13317009,33533857,85353449,20324126,79338140,10166964,80095731,58784954,44774551,73781506,81417091,3315827,84715261,95615901,75208318,38949641,94563239,82257861
56927417,48707244,80699878,69037564,32262822,53587512,90543060,62190965,30461503,33443109,56254064,31160646,4322026,697530,74293049,85257487,19239750,13090883,80690258,2086390,29256676,34556001,5472019,85965040,71313077,71458346,63914310,45571319,80994204,39376924,6975164,65333799
91414954,6500537,99634072,99416724,55106549,89184796,97455928,72117198,21449083,74525789,2792710,54363870,71133487,39409459,86628983,53112599,12438650,69220426,35128421,2769863,11743198,19483712,42348770,12953001,44662839,76516477,77178352,49707336,40033294,21868070,46995799,15954614
5845052,79025278,4793047,1166511,66051290,53673196,48011569,70308794,2249732,35142312,21256601,12563507,30221655,24357827,35819580,78303069,52930459,47597777,74764267,96548671,72675229,83978760,4911071,7028350,35555853,57757915,76552472,71419542,71644059,43403769,18192666,89310893
15985818,9739174,1342542,14094772,90488199,53331081,71932487,19988202,2588717,15989227,13573344,13054485,41930085,69447245,27889288,8241715,59498925,96634435,95341450,91270569,57744963,24191397,46320566,47059957,29505851,31849257,70464220,97963548,35178402,60661962,12157855,77982197
54361679,11350289,7229280,45812968,43846483,43987254,16946462,52814527,78738927,40417817,9121842,82970083,51455152,38463504,25585681,94233027,8522717,3116489,33840018,78056209,49841413,972764,42216010,23844947,16785961,75493774,37819573,6550872,74780617,39730805,23135360,95961373
85751608,29600331,50353774,24790054,63459641,78878890,98903039,83336049,96537186,61715696,79778549,15396093,28132794,93407066,90923085,399559,42063334,20488417,78519589,26559513,38004724,6707183,53372770,68772558,36653812,63504795,47999948,89371547,75797798,44036727,59607213,88062746
92039246,133481,43412327,34251768,7541018,1004882,96714977,8670781,28063372,23490138,68020202,80227642,6546061,49939599,41662737,25655078,78795606,67668890,10864830,95087137,99864184,4175902,48929820,12384354,82144300,55741885,36039919,18477895,34891180,70986400,72721221,26841347
6037617,21099229,90927486,31310121,41921131,38185347,14725524,31945235,955387,18221530,88103097,54954548,25301001,95616713,34130711,19749341,60076919,9567733,90044302,77497037,68493868,33026691,28671269,38311612,59124016,55100065,10131440,1124285,1914402,44515017,51829232,32220870
14003489,16975900,29378110,76664319,13515109,95995667,53995804,46569684,3553023,18838818,24769059,72853353,33865314,58738553,36919184,77291903,60309695,50851702,23596878,43301229,42505848,39688678,26292322,83715231,79807072,46346326,60832080,67846911,36276681,81901950,12982344,74863606
55487976,41896310,73622175,90387944,7313502,58503235,32360374,57149272,59297825,64842901,84718092,38276846,78067032,45606743,72015176,40459486,75571304,1950694,18608047,99176242,83675651,95988844,53080084,28142674,6416674,72804168,7867714,81667155,87493935,23930582,6389455,22393843
21967043,55863338,354709,64262255,40933310,27118746,28913465,22481081,59625609,33913756,33255951,4551130,80181660,56320115,52311007,68442401,81019225,40642909,23645329,53302290,67721501,9293332,49947904,52193805,83362188,41818787,54160579,43946003,2898403,89400840,45176877,5958721
86291581,6400481,6918146,72646002,15535026,40461843,62378754,91235996,94430809,60824863,25820229,49058774,77834513,60114575,90337750,19071046,71928463,91490183,86555773,24651193,60417979,31423337,76211630,73486111,22766699,51670758,17087971,89170582,78070966,37678319,85295131,15913254
45402216,37127349,30202383,15998942,48379310,29579772,27520093,23305686,29941290,75355512,46170446,91450140,47950152,8349738,42426766,11181633,7337629,59460910,41911437,59847720,70964156,7425498,81602781,53632349,16790676,38231388,87680414,24423547,88503283,2262294,45541605,22906710
59321801,16436098,22087447,11221286,74472178,73725925,26340412,34561250,68575104,83648367,12088105,17187527,48280988,78409746,13697610,51223335,84226365,43232202,16331127,48672652,44457301,85364683,86904405,71370403,33669956,42165936,94461086,77334672,75740411,79501801,48037036,94926508
94837151,26057214,22267205,16619020,30964535,42501638,89577780,5022877,99019374,95904210,52802218,67652538,75210387,86507631,60209794,53797529,79628885,36628102,84723632,99282381,26169486,87755608,70368973,23266983,15093651,46348047,10291620,41292835,41870761,82676059,76856262,23280371
92206963,60174241,82653614,16646423,59361384,2928460,3201110,44148366,18224353,65009607,66995160,39551029,83943491,63311722,45146464,9097898,21712438,20925117,157089,25097084,39847214,24356537,13862375,59614639,71092688,12629880,31444836,46450992,84131431,82043222,85824248,26855690
73727181,47615739,69379300,87112411,35884225,68825603,28882840,80170885,26401781,5697392,55965587,60505860,31942260,91072141,33652951,76317723,72512243,74274502,84999448,47753398,68138001,47336674,81006756,91525492,72336315,64809556,1980568,80286217,53743899,86967438,24340847,56243141
71984681,13354252,36089845,17643019,80224431,91073096,94123714,17355822,7840522,49905348,2246942,71737692,84330952,81133336,74214549,37313561,59381781,63439176,42354355,85187019,62133480,39612671,97930888,32737983,92556877,79808849,96844815,95563462,23168039,30371226,514885,64959739
28411341,79209781,91527087,71180880,28284970,6045026,99919392,30779363,95983004,64720319,92426314,71732994,61842043,7458242,26004913,69466352,5829375,85167555,96063917,34261393,85662095,61385011,87060992,57124207,48644526,45020052,23018881,68445965,81515935,11011663,70781122,13923631
87189270,92230594,64192452,45868329,48536166,87634004,53791539,40722873,72570318,51683527,52412851,4410768,49930187,50173826,85471899,21876859,84209713,89504012,84839774,82482624,81825956,17020648,86198084,18432468,24385079,38170428,20754336,90243514,1297755,72714078,95080724,19781100
391088,75717272,46808035,22991910,39849960,23636687,70644376,66258002,84114740,22280967,16676828,1404938,48958623,25663873,58289271,58718960,90316331,36115560,47125221,30362626,16553913,98495454,39275425,45349475,69941138,59274124,47108697,16701225,29545862,11665978,27708320,4111999
92442469,43818602,34116867,37197672,81833767,3646999,7397357,87284964,38631191,21776070,64504352,46857158,47776708,15003612,25537033,61975472,81493126,22579231,19300041,69614802,92319822,51429759,42674038,40426208,35864732,75792132,67148819,39829509,80387432,1484252,37846626,79272477
56173364,73593688,89509606,52665738,95098819,41487016,80835404,31117914,38305808,83716669,90439867,50480334,58001855,61412334,41335747,82450685,89678761,39553181,7037243,13551426,94854532,56621625,45650903,92720936,40858944,11884487,3874101,1228549,68364655,53994668,17321545,79542954
80615890,10185389,31991314,18288789,22543290,2636995,89990577,23232371,38080094,86371962,26389838,39934422,60251386,66699944,41280924,25395358,47652675,36462436,86978879,16801169,92140417,48092495,37488077,23104314,49041757,45283144,5909687,71825905,47721618,25715210,69910423,82348082
11904748,96981712,26338014,46575545,63883128,18196878,70286331,30211632,33825152,56269101,27671532,9009732,48221131,71030579,16494599,52308332,42718285,77737863,9558190,7925795,39072642,55647187,52680600,19474561,33784898,16147863,39536126,34574809,66918217,1709681,21505879,11717013
9683261,99592540,37756445,28060080,64761401,80033913,48804234,92025151,36919962,44951402,23277374,61306367,464524,4129384,84861075,96711199,73000982,95619744,16993263,6742823,18789377,94279455,15932309,39752399,98331634,67959444,95708992,14968649,34582957,19200763,33011406,57967843
71400347,21736234,94290877,8067000,12530242,72798715,65051315,58142830,47458856,11952456,26305589,87993648,65348023,36364683,97214452,16191125,69275143,84627187,2250242,97475345,72891699,49131235,52809968,88376697,29634108,86740405,58450294,84754731,33513596,56571056,41419970,91031257
46854732,49728913,90113114,97589158,19086728,194858,8687626,45681838,30386768,21060582,11276283,33773443,62098377,72090054,5206717,2019790,90102145,39888449,56601864,36828262,36022538,85102990,35620371,39377259,41692723,61212069,50833311,9360415,84566088,32398870,46897273,2742699
15596439,69348214,78537870,93497923,97693080,91028463,2147806,95933106,17553516,33350078,17829988,82603906,52159135,58676802,20119837,11786711,81117792,90756920,54467084,51051547,73917719,57322003,33399851,24541273,59077277,68198993,43905153,45031605,76058318,55244977,80819329,967674
12454021,18841278,79483424,64293680,9075618,77480462,22188222,67071578,32383852,68262626,49799714,8200326,86068515,84449115,97263091,17005189,33119385,51604674,43395758,19623508,55252999,85140276,97526830,73368198,86214504,63340093,12232400,85684334,40402049,28927810,56101727,36244717
16603759,17290831,66440692,14868469,76610829,80658407,40112566,2949100,60919257,37207479,28144003,50607279,27740804,32597364,74238266,78547905,31776077,58383603,23721130,37989864,78748034,43861711,5584052,21152110,44276191,36815670,88120,54939361,67849714,70890646,43038391,25111746
28183695,76892095,58475479,58745463,20540774,72334675,28804496,46614819,81211975,82916854,88419489,27865421,96850156,4326495,86025097,28122097,89639986,47353573,19055897,46586129,28894508,81351614,72234555,81978869,43889683,40244819,81096884,57260943,35329057,96447115,29523998,18584166
61624029,96265559,86683708,88794591,53957142,83274518,73089951,23001334,7131490,48565039,39772398,96372316,53912865,9704292,57082782,24583667,56140086,30305719,65567669,29510107,56037630,17478037,72436447,78821167,18708440,59848151,35443077,12484083,99382724,71047902,12980503,14809999
68873296,23354088,43153666,78685533,24193232,71372019,28587515,70860284,81695726,42631016,75431243,21058135,54745977,83320488,50721162,16705235,6242298,36347784,82728198,21280003,87148184,81224698,58790441,19277841,74751775,52205061,15506133,27525925,78172675,90954180,86956436,88811410
58109649,72001088,41969227,36737944,98098606,57066684,8335201,65918214,8184292,24658111,21519776,10470635,4341798,32493923,28749558,29041451,40892894,34142481,5298161,32580361,1896796,69808229,71485556,38842104,35964388,68756999,78951300,99678378,26202395,9555714,15202043,63165321
15681060,48215543,17875587,33939404,9228349,57043757,39135458,83284544,71111728,62974994,4264195,14177066,99510485,43678678,93396347,92724998,83936917,13814023,80752329,82568921,26882235,43706887,21910482,2507579,97935612,44751811,55874997,43658999,11045306,3099519,29472687,54059821
22716914,64846151,600106,95332515,37894138,57400695,45832229,52489229,89773403,36654360,61643396,99098520,670408,83500263,34958550,27482245,16842172,83266347,75204798,54862413,59556555,34029277,50366855,46003501,57500253,55856709,59672481,28799494,11259040,27837161,82477447,74400894
17053429,4686972,64515266,9263557,21047834,8220055,62622841,18620575,26149460,63770588,2217286,30779632,72582099,89504926,41153384,85934879,64828389,27801736,56745726,56111090,46201621,98999628,5538155,13927407,65368081,2251179,78946202,40055105,62950312,43206762,98875597,81689453
4907595,23511820,88920969,34710762,93328958,85492081,83319176,90977317,86928115,27608409,86543042,92246993,22414469,62743329,33199437,35245127,71981391,11639672,2787308,59815271,69799930,34355249,17975909,22201220,69087552,39716615,3510585,22662640,55262956,91635014,55612343,72684656
58571191,45971712,83745042,29224872,53594906,59747039,79058042,15125824,34186338,74056400,82852366,78576844,29682502,16329502,92144387,80906264,56001215,72510653,62357523,56055820,7234580,84146959,36415742,59263669,19073439,41953421,84847463,70540975,28267483,38279281,9208560,27978414
63088553,92724228,27033496,38678662,68298211,41932505,90180787,10762953,3711348,38475401,15966275,6183978,73181236,99714461,70194363,33866042,59917438,69530093,66466910,13676933,78740484,89469361,17448573,12942090,17877460,2317784,45607338,7637201,53925899,67814002,11752083,16785302
5967193,85669179,91978426,38707074,81109952,73901047,86958830,99615655,17611671,26723258,81495758,96964879,5362054,43402959,60586018,80227369,58613998,26947113,95427185,36753905,82571824,56433195,22279769,55467436,59709623,88954228,22534742,61813640,87500849,64040586,47916688,74709703
71800932,37660030,63363043,32425985,12777211,11923813,25526122,61589200,79687671,96445290,29105327,54115707,38490305,27098469,77759046,16557017,34958457,29326503,58847183,40364643,27629019,31432630,31484336,84488472,42136901,88516517,36225816,50384808,7394218,79153585,50059391,28415896
65201812,6354838,15188124,8844720,95118690,95398907,31147042,69831291,36833335,2109656,42415592,4100882,52746825,28329564,49711721,61437663,41651087,79848653,10738314,14426878,48913791,55740176,8163470,47912253,41365996,22194624,79305587,39558801,83703345,59730246,37295902,78436173
87443698,55870774,45867429,3340941,64986339,77717451,59306316,71205124,5936891,38068011,6984181,5199520,89458839,52300481,36575317,91274188,89228146,49750587,95925126,23981912,62775534,16095464,14539339,93781684,99213788,53066066,56395190,15755352,41267875,25977147,37183992,5042403
18773371,23022930,78983014,28276416,57742662,88720601,64336450,87225623,15150982,48309827,87062106,79375674,1188309,98855631,57918418,31624471,40796929,46406951,8777491,50306625,31236091,76395587,98029348,76921579,53621656,94357788,46186147,6387380,19388241,11407699,3227992,51354778
449718,13331127,12272935,80021573,41083549,75180144,21073519,49716363,820368,25281251,25146209,17097939,31282743,6601369,75733680,34536470,72466399,58309366,54498974,9359259,19088673,46569059,34845152,61039266,32470566,20475741,26239131,25442324,61750277,83299848,31519166,67641435
13499380,26589183,79669491,53098486,65022697,86439678,7834123,27253244,86364316,4496017,21137722,26998076,19229309,49713556,22630040,6348897,76944066,28166531,50012700,41466177,23243695,6327173,92596771,63857858,15600303,35861628,66648137,13134639,79337493,4527327,11763119,96045719
59544831,82421562,40605181,64526964,2393270,80612180,83758451,37786058,73745561,47579528,95180733,69297041,24823003,37530317,6829254,44921167,88078340,2299837,65543223,55272407,33202794,11115252,28948710,74321850,66868060,29308484,4278955,64976713,61435951,16113235,93950030,43162633
6716286,22315196,94147805,65647607,49529730,71693467,70540674,51384269,41788899,42405937,37829000,65024432,13018355,22986975,71299837,67911876,57908531,45957855,80152790,18249842,39576010,46133584,88464171,13404276,7586186,89036753,8709262,53186534,63249810,4228796,98808170,24761429
92499258,49254124,47738123,59306715,41032431,64251971,26029142,61895278,16586405,13312744,54618108,31648095,41674442,90351384,95019344,85821824,59396558,25879619,42078117,29939307,54961789,45396625,1365048,19585478,32410114,48072769,43566525,38099285,92115502,72112518,11600010,39708592
23079759,42772648,44305085,81537379,53229010,41388234,94416150,87053784,14516558,90325048,19603084,19123887,34892577,1405716,85358744,45041079,84366654,49704407,96199235,95825646,94005001,6675249,50723443,86421210,1213704,56611504,95904632,92645305,630441,61494946,15461753,80038591
78356910,52720953,71190253,50932640,79265512,36351507,68938807,32514484,95379718,13387458,52224000,82875325,98972525,33723617,74295473,41553817,14763291,73347655,13044125,60882400,29828060,42640166,76284859,21590256,79296969,23720546,22687212,29773392,11653908,42363454,23858800,82773207
33521144,79036321,53850778,72278075,61212701,38858279,75276367,97623644,13913290,84238823,5830353,34056646,58727326,68697350,13160199,77423946,35590571,5130431,50517412,64183666,16809980,50384734,22646441,23546111,95720801,20359675,70539034,6506268,74394353,35242377,12466321,57749708
55647828,26145629,70515595,23431128,99921364,54319254,83989159,29048791,82953253,99932596,81308528,79504035,71345351,45749725,42464560,26420596,91933954,11904373,73552234,72326919,38355093,73503904,36033896,45015160,15692351,18199428,17002228,50918729,14481001,6211801,61621604,52466686
98067916,91919819,60870973,81964254,31348860,17680305,50045643,38813969,91764512,12457052,81824419,35196138,60857106,59729630,9962615,19588048,4352530,24371491,97390877,18314165,49522742,462310,48895157,88948887,36851594,21415001,68052232,19557538,47558594,2757634,52640807,81043129
22329852,8976988,58949253,1719981,58056347,87324574,15289550,18120066,22311884,42387269,92950142,51213405,51045583,87275441,32520070,15948935,76969863,83280672,98963959,51464704,86930558,82233279,27700650,43039076,78954418,46179766,69922294,74811725,41264641,13136222,55242716,16835805
35971491,68724825,77957166,32181869,84620184,27979890,86480187,21328538,21863381,12970620,78294803,61495834,4878608,48548061,49724540,78647183,750093,72320249,20650847,69973808,88722844,69597540,7335325,787508,23976792,20887971,83179685,81631032,37132845,43435361,33004606,92234832
64340441,69021134,66244932,50737316,56761528,56345501,93329549,71630731,34446241,40326814,8265758,83891026,89626115,69958727,1364577,47552003,43606776,59827192,31636265,16252370,11612758,75371779,85858441,19050777,50821265,12192319,85675543,98097207,50854422,99809104,34689293,19888955
94023253,57673296,30771375,99602248,7948828,83124561,16639359,49784059,53732201,89955456,8211662,48498966,3593788,30957048,4524742,87365899,50157187,64472693,69486488,39987230,81042736,69501179,37386167,43524685,3605399,21675317,43295013,91309758,86001335,30804871,34414085,8162303
38984416,16485138,96559988,91566363,27237668,8916421,93526012,35087254,60560399,76482488,27744355,1500,58714098,42654241,30144737,45731211,24057680,50049685,98429484,17913889,61798933,51046116,22232815,1002718,81205427,2818441,88631548,18502017,16263548,91511738,55957340,7399056
75070779,2850200,45527243,71059096,18199877,24382651,35358989,83339039,50623845,84199415,52339061,95970116,6620215,56823441,67006825,77125184,7137340,54272185,36667929,19520215,81596653,28516394,40040262,40543979,11224381,13624528,93803966,53995170,96154249,9741161,23574972,87914138
21943479,91231415,50644694,63068255,25387149,26765284,79007328,74127519,59289004,71505849,38296474,29969717,28393765,13214368,45804010,3831180,27595750,25010918,70380812,55232466,48679757,92146851,21082244,7691015,90010775,83267984,67304607,9587626,48818709,84495877,61839816,72560933
36435283,97658420,41968036,50730423,51903773,69652791,55344507,53512268,45596369,54239359,99467699,44970188,17336905,38390108,61379625,13972781,52279290,1570899,86233090,95031310,45915824,77122048,9478290,75348401,62184357,49438881,43000538,39213953,96221413,32338110,15306738,48482178
70645698,73995282,55981667,23145127,53157777,16896546,87707207,47936885,50637340,77363365,85776756,52224292,349519,34965395,14846059,90314201,81039548,69286919,85466936,3493633,32457969,16858931,58949099,54605040,3073494,99352300,45778055,75812639,4780911,21128082,13762152,8860000
61702367,79141207,59476742,73786369,75843011,41180727,88735253,74276509,28216718,97101512,81028695,67465007,54413365,29603504,42472579,39086859,62002262,59795322,1769565,16530335,19270432,85229646,92915916,72717889,80958473,15861396,11297140,98594828,34627298,3957790,63912595,90229270
463158,51615262,74935079,7299746,48431792,38607047,62001104,11349501,43218170,93819708,33777112,44526846,84430255,77116699,63417449,61891652,98984719,23793781,79599811,9957263,39192968,8896847,42177696,25636850,40927456,47343639,70743603,39350219,57042531,61803031,45393053,99855268
8405920,71951899,60676856,85748910,46559267,5441604,7609713,31554964,51387553,90590309,62170144,98287980,83330954,58041317,60768477,32041718,35568502,25047956,24265892,65249170,27301512,6152978,5411510,68077363,4782283,6354949,65931548,97702955,4601241,58877945,85703070,70154857
31683323,33671290,45625549,75538542,40773194,75764711,16514804,64585803,56093772,19246674,18336264,37983264,64960906,14927354,91554414,58905163,50712932,95405328,26119637,92347277,35930112,33121430,29645168,14312508,94458829,56117143,27595617,40817680,46313094,30265496,1851429,366134
15697078,20506520,11231573,55486433,24724060,6944800,85326016,36781095,82694225,30916415,46034071,75090550,19964716,82445513,64158370,11112384,29094900,46321564,30521168,68859525,6159354,57190715,53965269,46076572,73755338,67361241,1187136,69653638,14031689,24208957,81050518,27519295
71271048,85584035,19695705,61864509,62070558,13323229,3876773,24716174,56615476,90764236,56656736,19721403,18301291,85073861,89315477,30482490,31600523,23935172,23086808,36924405,71994060,55452796,2600828,93692930,30746366,58723736,40640953,44233317,25802730,51785270,53320706,46528994
26152814,47536126,82467590,19150206,81855462,86925662,23029719,5599103,13688224,16401845,49590639,44934847,94428583,19619476,8900165,17611880,584225,60182324,7642074,44286694,85818188,65297938,81361279,18410164,94400076,46847790,55277661,72941359,9975321,24206168,41033823,89866794

